HTV;0;0;0;0
HTL;0;0;0;0
HOT;0;0;0;0
HMC;0;0;0;0
FDC;0;0;0;0
HPX;0;0;0;0
HVX;0;0;0;0
FTM;0;0;0;0
ITC;0;0;0;0
ILB;0;0;0;0
HU3;0;0;0;0
HU1;0;0;0;0
HUB;0;0;0;0
HAS;0;0;0;0
MDG;0;0;0;0
NVT;0;0;0;0
DSN;0;0;0;0
GMC;0;0;0;0
OPC;0;0;0;0
NBB;0;0;0;0
DTA;0;0;0;0
NAV;0;0;0;0
QBS;0;0;0;0
MWG;0;0;0;0
LCM;0;0;0;0
VSI;0;0;10;173500
SSC;0;0;10;495500
EIB;0;0;50;920000
SGT;0;0;70;399000
SFC;0;0;70;1588500
FUESSV50;0;0;80;1224000
BHN;0;0;100;7850000
PAC;60;1650000;170;4675000
FUEMAV30;343550;4234271600;343680;4235870300
UIC;180;8514000;360;16452000
SFG;0;0;200;1450000
FUEVN100;200;2668700;430;5828800
ACL;0;0;300;3915000
RAL;190;24560000;500;64950000
HII;30;445500;390;5772000
FIR;0;0;600;15360000
BMP;8150;519076000;8750;556381000
TRA;320;22138000;980;67620000
GAB;0;0;660;129037000
CTI;4290;60995500;5000;71250000
HTN;530;22538500;1260;53638500
VIS;0;0;740;12571500
EVE;20;268000;810;10705500
APC;0;0;1000;24310000
YBM;0;0;1100;6105000
CVT;0;0;1430;60638500
PDN;400;29710000;1950;142814000
BTP;20;281000;1700;23885000
PJT;0;0;1880;19968000
HVH;0;0;2000;18960000
MHC;0;0;2070;11845700
SFI;2030;66284500;4100;136100000
DCL;50;1225000;2150;52675000
HAX;12790;247358500;15720;299431500
DHG;110;11504000;3360;350152000
HSL;610;3782000;4050;25110000
MSH;1040;42692000;5690;229876000
VNG;50;767500;5010;76539000
FCM;0;0;5000;29000000
BCE;0;0;5000;48900000
TIP;3640;140323500;8840;337766000
TVB;5100;64240000;10620;132647000
ACC;370;5180000;6000;84000000
HAH;20380;381227500;26900;497722500
IMP;0;0;6650;371070000
HDC;790;29097000;8000;290800000
TBC;0;0;7480;185520000
CRC;0;0;7970;117610000
VIP;0;0;8100;67635000
LHG;12350;422681500;21280;717414000
CSV;100;2775000;9360;259976500
FMC;6300;223600000;16120;567029500
DRH;41850;371319200;52430;460436500
CNG;40;780000;11100;216860000
PHR;9220;594076000;21080;1353906000
KSB;34710;1067129500;46690;1432645000
OGC;1000;7030000;13310;93815200
LIX;6920;376648000;19900;1076710000
TMT;1000;5320000;14790;76946600
DBC;40;2020000;14280;722462000
DHC;100;5970000;14370;855547000
NCT;7500;526870000;25000;1756732000
BFC;0;0;18740;302607500
DPR;390;17012000;19610;855151500
ICT;500;11975000;22500;538168000
JVC;10;49000;22740;111202300
PPC;13310;318645000;36050;863325500
IJC;2700;53520000;27010;556623000
ANV;2050;46170000;27110;604875500
NTL;0;0;25370;579500000
CTD;3480;251268000;29390;2105430000
VPG;16520;300081500;42450;758709000
PAN;20390;562463000;47480;1276526500
FCN;0;0;30980;388845000
CMX;0;0;31790;493578500
ELC;20050;170247500;52400;458270000
IDI;9820;71884200;44120;331192200
HT1;38990;664917000;80150;1364878000
SJF;7070;16946000;49680;118758200
CII;9860;190262000;52890;1016738500
BVH;242760;13921589000;287900;16469313000
FTS;0;0;46270;692207000
HHS;5730;29439600;52630;268563100
NAF;3000;61050000;52500;1062773000
TTB;3710;18958100;53330;267247000
GIL;7200;315825000;59450;2570449000
APG;0;0;59840;593966700
GEG;16540;314060000;79470;1539109500
HCM;57530;1751312000;121540;3650815000
ASM;23540;399830000;90570;1518002500
TV2;8100;443370000;79930;4383534000
GTN;19210;531802000;97150;2685002000
TDC;23150;267736500;102500;1219910000
GMD;45550;1534563000;125510;4271245000
POW;133130;1599357500;224240;2691747000
FUESSVFL;1010;13626900;96340;1288730800
CTS;0;0;99000;1230980500
PVD;69880;1026630500;173010;2539593000
DRC;3130;71478500;107330;2433516500
VND;36410;938312000;140970;3622828500
LDG;21290;169567000;138020;1093149800
AGR;204810;1785840600;332650;2884314600
VNM;486530;53887030000;628430;69513814000
MSN;129110;10829944000;280860;23534449000
HNG;57240;835349500;211690;3011846500
TCM;2020;98572000;203050;10266807000
CRE;1750;56412500;246730;7910499500
FRT;57380;1669234000;345500;10107639000
KDH;169570;4748322000;492230;13764226500
NKG;22240;333386500;353330;5258057500
TDM;23440;619781500;368860;9745606500
NT2;521640;12397597000;935950;22366802500
HSG;114140;2481456500;554330;11960933000
SSI;854950;24339643500;1312290;37268492000
BMC;500;6225000;517640;6444928000
VHC;43320;1780924500;625750;25808434500
VRE;1523230;46180888000;2175240;66084022000
DXG;172360;2600551500;946740;14203433500
PVT;970;12942000;988910;13170130500
KBC;67480;1246321500;1297160;24462916000
MBB;0;0;1376190;32064336500
LCG;181620;2370699000;4000000;52408796000
