HUB;0;0;0;0
ILB;0;0;0;0
HU1;0;0;0;0
HU3;0;0;0;0
IBC;0;0;0;0
HVX;0;0;0;0
BHN;0;0;0;0
HVH;0;0;0;0
BRC;0;0;0;0
BCE;0;0;0;0
KHP;0;0;0;0
BBC;0;0;0;0
ITD;0;0;0;0
ITC;0;0;0;0
VIS;0;0;10;171000
REE;0;0;30;1393500
IMP;0;0;50;2790000
CNG;140;2737000;240;4692000
CSV;0;0;180;5094000
STG;0;0;200;2920000
SFG;0;0;200;1440000
FIR;0;0;220;5566000
VFG;0;0;250;11700000
VIP;0;0;300;2505000
TMP;0;0;300;12307000
BIC;0;0;300;6345000
PC1;6370;138382000;6860;148163500
GAB;110;21461000;600;116994000
ACC;0;0;600;8400000
CTF;0;0;650;14257500
DHA;0;0;670;28389000
VNG;10;152500;780;11943000
MSH;710;28790500;1570;63265500
YEG;730;33312000;1830;83910000
CRC;0;0;1230;19475500
FUEVN100;5450;72076000;6690;88721700
KSB;11060;334758000;12540;377549000
OGC;3030;21495300;4560;32695800
SGT;0;0;1600;8960000
VIB;1280;42075000;3140;104091000
RDP;0;0;2000;15700000
TDG;0;0;2000;5000000
MHC;210;1188600;2300;13021400
SFI;0;0;2100;67200000
AMD;3900;10458500;6180;16500600
BMI;22940;671622500;25270;740574500
C32;0;0;2640;64305000
VNL;0;0;2700;45900000
CVT;0;0;2940;124461500
DPM;1880;33558000;4870;86686000
SBV;0;0;3380;42926000
KOS;0;0;3560;124462500
HTN;690;29595000;4520;191939000
ICT;0;0;4100;98662500
LBM;540;17982000;4890;159414000
DGW;1960;153458000;6810;529924000
TSC;0;0;5000;15250000
LPB;0;0;5000;59800000
APG;22950;227282000;28660;283778300
DPG;2310;66216500;9820;281253000
BMC;4770;55122000;12720;149726000
CEE;0;0;9020;166870000
TCM;3600;181774000;13000;658506000
RAL;0;0;9640;1229853000
TVB;5100;63995000;15350;191922000
TEG;50;225000;10530;48227400
HAX;0;0;10860;198965500
TTF;0;0;11930;67325200
SCS;930;120900000;14080;1827494000
GIL;2400;107948000;16960;749246000
NTL;0;0;14700;340744000
SAM;0;0;15890;156130400
TTA;4000;68750000;20000;356500000
UDC;10;51000;16650;84026100
EIB;0;0;18240;311904000
NCT;610;42965000;20000;1407395000
IJC;60;1128000;21920;407622500
FUESSVFL;10;133000;24520;319868000
CMX;0;0;26530;428138500
DHC;690;40975000;27300;1623494000
FCN;1890;23746000;29270;367217500
FMC;0;0;29260;1038931000
FTS;2920;39879000;36070;506625000
SJF;28910;70346000;64600;156017400
NAF;1500;30000000;40800;813720000
JVC;2010;9477300;41720;196509900
GTN;46520;1344935000;92520;2618935500
GEG;44080;807468500;100890;1856351000
HQC;350;598500;61030;104619800
HSG;49820;1075725000;121000;2574576500
NVL;952110;62996006000;1065920;70421137000
CRE;0;0;118790;3874258500
CTS;5130;59065000;126000;1424939000
HBC;100950;1480548000;224480;3328475500
CII;16710;319790000;144850;2783430000
TV2;15280;814745000;151410;8043984000
PVT;414520;5502742500;560480;7429835500
HHS;45500;238275400;193620;1006285900
NKG;17280;259076000;182360;2729033500
VIC;716220;75268393000;881390;92511912000
AGR;52790;436818700;252820;2116265700
TDM;17000;448146000;223600;5890964500
HAH;16110;292858500;233070;4238503500
HNG;7000;101500000;230760;3359087500
VJC;246570;30896337000;535490;66945249000
GVR;34880;878542500;333000;8323318000
GEX;204860;4261650500;508190;10571412000
ITA;8690;49916400;347190;2002771600
FRT;255180;7294653500;691660;19943680500
VHC;317500;13581857000;804560;34330739500
BVH;84620;4834994000;589140;33668238000
TCH;169430;3267080500;869050;16772515000
SBT;458940;9100983000;1176730;23299478500
DXG;61150;889285500;881010;12910771500
KDH;289270;7977674000;1209050;33322520000
SSI;996540;25751297000;1981880;52690282000
VNM;913430;1,01E+11;1969430;2,17E+11
LCG;24380;313048000;1177820;15114465500
POW;1666790;19968926000;4481790;53819922500
HPG;3104800;1,19E+11;6248100;2,41E+11
