ASG;0;0;0;0
SVT;0;0;0;0
TCB;0;0;0;0
TCR;0;0;0;0
TCO;0;0;0;0
TCD;0;0;0;0
SSC;0;0;0;0
SRF;0;0;0;0
SRC;0;0;0;0
ST8;0;0;0;0
SVC;0;0;0;0
ASP;0;0;0;0
STG;0;0;0;0
TLH;0;0;0;0
AGM;0;0;0;0
TIX;0;0;0;0
TMP;0;0;0;0
TNI;0;0;0;0
TNC;0;0;0;0
TN1;0;0;0;0
TDW;0;0;0;0
TDP;0;0;0;0
TDG;0;0;0;0
TEG;0;0;0;0
THI;0;0;0;0
THG;0;0;0;0
TGG;0;0;0;0
L10;0;0;0;0
LAF;0;0;0;0
HOT;0;0;0;0
KPF;0;0;0;0
HRC;0;0;0;0
CMV;0;0;0;0
LCM;0;0;0;0
FDC;0;0;0;0
LGC;0;0;0;0
FCM;0;0;0;0
CLW;0;0;0;0
CLL;0;0;0;0
HMC;0;0;0;0
HSL;0;0;0;0
HVX;0;0;0;0
FTM;0;0;0;0
ITC;0;0;0;0
ILB;0;0;0;0
FUCTVGF1;0;0;0;0
IBC;0;0;0;0
FUCTVGF2;0;0;0;0
HU1;0;0;0;0
KHP;0;0;0;0
KMR;0;0;0;0
HVH;0;0;0;0
COM;0;0;0;0
HU3;0;0;0;0
LGL;0;0;0;0
DBT;0;0;0;0
DXV;0;0;0;0
DAT;0;0;0;0
MWG;0;0;0;0
EMC;0;0;0;0
CKG;0;0;0;0
DQC;0;0;0;0
NBB;0;0;0;0
HCD;0;0;0;0
DTA;0;0;0;0
DTT;0;0;0;0
NAV;0;0;0;0
DBD;0;0;0;0
HAS;0;0;0;0
LSS;0;0;0;0
GSP;0;0;0;0
DC4;0;0;0;0
GTA;0;0;0;0
HID;0;0;0;0
CLG;0;0;0;0
LM8;0;0;0;0
D2D;0;0;0;0
MDG;0;0;0;0
MCG;0;0;0;0
MCP;0;0;0;0
DTL;0;0;10;80000
AAM;0;0;60;666000
SVI;0;0;100;9600000
FUESSV30;0;0;100;1268000
VNG;0;0;120;1847000
SFG;0;0;200;1448000
RAL;160;20928000;380;49581000
SJS;2210;56960500;2500;64095500
DHG;150;15720000;470;48810000
HTL;0;0;380;6050000
UIC;710;33584000;1100;50928000
SGT;0;0;400;2275000
APC;0;0;400;9060000
DPM;1760;31653500;2160;39072000
FUEVN100;0;0;470;6219400
BIC;0;0;500;10550000
TPB;4300;98040000;4800;112800000
BCM;0;0;510;20911000
RIC;0;0;600;2640000
GAB;0;0;620;120090000
FTS;17460;238160000;18380;252210000
CLC;50;1535000;1000;30450000
FIR;0;0;960;24432000
VMD;0;0;1000;21100000
BCE;0;0;1000;9550000
FUEMAV30;204320;2460712200;205370;2473304400
FPT;0;0;1140;65094000
CSV;0;0;1160;32540000
CMG;8310;270573000;9520;309876500
VDS;0;0;1230;11583000
VNL;0;0;1300;22100000
TTA;0;0;1500;25725000
LPB;500;6020000;2350;28435000
PAC;8020;225665000;10000;274280000
CRC;0;0;2250;35764000
VIB;0;0;2600;86165000
IMP;100;5640000;2780;156024000
TAC;0;0;2840;134421000
PPC;80;1936000;3000;72500000
FUESSVFL;1000;12830000;3940;50515700
TMT;7010;38593000;10350;56362600
NTL;0;0;3390;79300500
OGC;5000;35600000;8470;60222400
DVP;0;0;3850;176200000
DPG;3000;87000000;7010;201140000
HTN;540;23352500;4690;204218000
PHR;10;639000;4390;277241000
NHH;0;0;4630;220836500
QCG;0;0;4850;34241000
TDC;22610;250858000;28050;316637500
CVT;0;0;5530;229240500
TLD;0;0;5870;31607200
GMC;0;0;6440;120430000
VIP;0;0;7000;59220000
CNG;40;782000;7850;153467500
HAI;0;0;9800;26440000
ICT;0;0;10000;238200000
HVN;28970;820945000;41160;1167878500
TTB;2310;10601700;14620;67100400
HAX;7800;146010000;20450;377610000
NT2;6250;147812500;19490;461439500
TV2;860;45150000;15300;804840000
SAM;0;0;15110;149598600
SCS;970;122753000;16150;2047914000
TVB;5000;63000000;20410;255427000
GEG;2700;47520000;18900;328481000
IJC;15540;282723000;31830;581601000
APG;10780;107253500;27380;271157100
PTB;42260;2503698000;60000;3544638000
ITA;32760;187315600;51130;292091400
BMI;1640;48345500;22680;673907000
TNA;0;0;22190;292704500
DIG;7960;201070000;31130;794190000
FMC;170;6172500;25030;903836500
HBC;122620;1792120000;149010;2152260000
MHC;0;0;27160;155588100
TSC;0;0;27880;85084700
NAF;2000;40800000;32740;661185000
HDG;1030;35050000;37630;1262050000
GVR;73850;1773764500;112290;2684784000
AST;3560;200084000;50020;2793175000
HNG;0;0;53520;793452000
UDC;13000;64600000;74590;372825500
NCT;34210;2394710000;100000;7011291000
PNJ;0;0;67120;5086408000
CTS;20000;223000000;87400;966047000
TCH;99980;1908751500;170050;3240865000
FLC;15210;66024100;89800;388062400
APH;500;40650000;79720;6634426000
HAG;129000;683350600;217640;1138606900
VJC;142940;17884353000;247370;30931956000
ASM;10190;152652000;117150;1741978000
VND;48620;1109175000;161170;3660340500
NKG;79890;1192006000;200030;2990725500
TCM;18810;917936000;164830;8086201500
HAH;36040;665823000;186900;3426532000
EIB;0;0;203640;3400790000
GMD;113200;3696934500;331480;10717184000
PC1;1230;27216000;220010;4841652500
PLX;54130;2852715000;276950;14500998000
VNM;538890;59599890000;765530;84715444000
DHC;5280;315340000;242220;14450250000
TDM;33000;883575000;276200;7367516000
VCI;10900;489095500;288860;12908558000
VIC;232300;24513241000;516460;54242982000
VPB;0;0;356300;10543398500
VHM;1323130;1,13E+11;1703520;1,45E+11
NVL;812050;53672916000;1270870;83985039000
GAS;20940;1775284000;598780;50734384000
VCB;483750;46938866000;1101730;1,07E+11
FRT;95320;2741930000;899900;25812360000
GEX;34070;717420000;877560;18398550000
KBC;9160;159382000;888270;15493440000
HCM;89840;2494960000;1012940;28192781500
CII;57620;1100645000;1002880;19157921500
VRE;818360;24410481500;1829620;54791171500
LCG;80170;1051443500;1092500;14136307000
VHC;296230;13370687500;1360330;60848233000
KDH;250240;6945444500;1324540;36558193500
DXG;530210;7794920000;2099590;30934640000
PVT;580380;7742647500;2202240;29368394500
CTG;54220;1871740000;2035330;70228420500
SSI;233730;5884567000;2307850;57829307500
POW;216420;2588375000;2638930;31621944500
MBB;0;0;2636000;58082648000
HPG;691760;26373234500;5527170;2,11E+11
