VHM;1021900;88926490000;1332430;1,15E+11
BVH;24080;1416763000;408210;23943377000
ROS;59460;130170000;471230;1033280000
STB;194650;3107230000;618680;9821020000
E1VFVN30;1546920;26477617300;2032280;34778398700
PET;23550;390293500;534340;8616427000
VHC;16500;750244000;582040;26575869000
VCB;329660;32349552000;902130;88047978000
PLX;324270;17609830000;914040;49159750000
NVL;178120;11713560000;803420;52334880000
VPB;870180;25393430000;1506140;43279810000
KDH;392820;11017000000;1122520;31408960000
POW;133920;1566473000;989010;11598850500
HDB;292490;6491450000;1249350;27677430000
GEX;36990;772941000;1078370;22425050500
AGR;40550;346633600;1232100;10413992400
PAN;23470;547880000;1223350;28442650000
CTG;1065710;37470230500;2278340;79637966000
NKG;36240;525490000;1523680;21952110000
HPG;2884130;1,12E+11;4644254;1,80E+11
FRT;68820;1885042000;1857260;50071704000
VNM;309790;34670031000;2259920;2,53E+11
DXG;415860;6194420000;2573860;38468010000
MBB;700060;15122911000;3400000;73278922000
SSI;547190;13913403500;3853110;97989290000
VRE;1220990;37179443000;6126620;1,85E+11
