VIS;0;0;0;0
VID;0;0;0;0
VFG;0;0;0;0
TYA;0;0;0;0
AGM;0;0;0;0
TTA;0;0;0;0
TS4;0;0;0;0
ADS;0;0;0;0
TVS;0;0;0;0
TTE;0;0;0;0
VSH;0;0;0;0
VRC;0;0;0;0
VPS;0;0;0;0
AAM;0;0;0;0
VTB;0;0;0;0
VSI;0;0;0;0
ABS;0;0;0;0
VNE;0;0;0;0
VMD;0;0;0;0
ACB;0;0;0;0
ABT;0;0;0;0
VNS;0;0;0;0
VNL;0;0;0;0
TRC;0;0;0;0
TCD;0;0;0;0
TCB;0;0;0;0
BRC;0;0;0;0
TDG;0;0;0;0
TCR;0;0;0;0
TCO;0;0;0;0
SVT;0;0;0;0
SSC;0;0;0;0
SRF;0;0;0;0
SRC;0;0;0;0
SVC;0;0;0;0
STG;0;0;0;0
ST8;0;0;0;0
TN1;0;0;0;0
TMP;0;0;0;0
TIX;0;0;0;0
TPB;0;0;0;0
TNT;0;0;0;0
TNC;0;0;0;0
ATG;0;0;0;0
TEG;0;0;0;0
TDW;0;0;0;0
BBC;0;0;0;0
THI;0;0;0;0
THG;0;0;0;0
TGG;0;0;0;0
FDC;0;0;0;0
GSP;0;0;0;0
KOS;0;0;0;0
KMR;0;0;0;0
FCM;0;0;0;0
ITD;50;462000;50;464500
ITC;0;0;0;0
CSM;0;0;0;0
FUESSV50;0;0;0;0
EIB;0;0;0;0
HCD;0;0;0;0
COM;0;0;0;0
LCM;0;0;0;0
LAF;0;0;0;0
CRC;0;0;0;0
KPF;0;0;0;0
L10;0;0;0;0
DTA;0;0;0;0
ILB;0;0;0;0
HMC;0;0;0;0
EMC;0;0;0;0
DBT;0;0;0;0
GMC;0;0;0;0
HRC;0;0;0;0
DC4;0;0;0;0
HOT;0;0;0;0
DQC;0;0;0;0
DTT;0;0;0;0
HVX;0;0;0;0
HVH;0;0;0;0
IJC;0;0;0;0
DAT;0;0;0;0
HU3;0;0;0;0
DRL;0;0;0;0
DBD;0;0;0;0
HU1;0;0;0;0
HTV;0;0;0;0
CLW;0;0;0;0
HTL;0;0;0;0
MWG;0;0;0;0
MDG;0;0;0;0
FUCTVGF2;0;0;0;0
FUCTVGF1;0;0;0;0
MCP;0;0;0;0
CLG;0;0;0;0
PNJ;133100;10589300000;133100;10589300000
DTL;0;0;0;0
CLL;0;0;0;0
FPT;0;0;0;0
NAV;0;0;0;0
DXV;0;0;0;0
MCG;0;0;0;0
FUCVREIT;0;0;0;0
GTA;0;0;0;0
LM8;0;0;0;0
CMV;0;0;0;0
FTM;0;0;0;0
LGL;0;0;0;0
HAS;0;0;0;0
LGC;0;0;0;0
NBB;0;0;10;231500
CAV;0;0;10;690000
POM;0;0;10;125000
ASP;0;0;20;130000
BTP;0;0;30;430000
TAC;20;948000;110;5225000
LSS;0;0;100;782000
SVI;0;0;110;9801000
DHG;170;17970000;300;31550000
SFG;0;0;200;1475000
TPC;0;0;210;1768200
VCF;120;26510000;350;77064000
TMT;100;600000;380;2217500
DHA;0;0;370;16132000
KHP;0;0;380;2698000
CLC;0;0;400;12340000
FUEVN100;90;1192500;510;6487500
RAL;0;0;430;56760000
ELC;400;3072000;1000;7700000
BHN;0;0;600;45100000
REE;0;0;600;28320000
SGR;0;0;650;12935000
GAB;0;0;740;143671000
PGC;0;0;750;16051500
AGG;200;6150000;1000;31000000
TNA;310;4154000;1270;17206500
SGN;0;0;1000;70500000
TDP;0;0;1020;38046000
FIR;0;0;1130;28680000
ASG;0;0;1590;62010000
CVT;0;0;1620;67930000
DBC;450;21870000;2090;102990000
UIC;40;1892000;1720;81337000
HAR;0;0;1710;7920000
VDS;0;0;1740;17159600
SFI;0;0;2100;66570000
VIB;20;642000;3000;96600000
BCE;0;0;3000;28200000
VIP;0;0;3000;25950000
MHC;0;0;3800;22069500
NHH;0;0;3860;186430000
DHC;760;45884000;4680;283225000
CHP;0;0;4000;78200000
FMC;7980;295580000;12400;459110000
PXI;0;0;4870;15243100
DVP;610;27971500;5710;262660000
DGW;1750;139171000;6890;549011000
SAB;27320;5471895000;34360;6879949000
CNG;40;780000;7260;141933000
GIL;5470;254050000;12770;596990000
OGC;3820;27944900;12110;87634100
QCG;5500;39045000;14730;106092400
BIC;160;3290000;10000;210000000
UDC;500;2606000;10370;52772900
TBC;0;0;9900;248784500
DIG;20000;511500000;31070;789303500
VPB;185150;5337846500;197000;5698294000
HAP;3960;23423200;16890;99701000
BMC;2340;27800000;15900;190900000
HHS;1000;4910000;15240;75221500
HSL;0;0;15600;106010000
FLC;34400;149662300;52050;225381300
SBT;42220;836131000;65060;1290916500
NAF;0;0;24460;503100000
APH;1850;160101000;28280;2452067000
PHR;2900;186600000;29400;1889270000
CTS;20530;225830000;49000;535380000
TV2;5820;305465000;35000;1840000000
SMC;12280;194365000;41620;678952000
VCI;6140;274765000;42000;1880563000
CMX;0;0;40660;675512500
DPR;3220;146812000;46660;2114233500
BVH;84770;4937740000;130490;7591370000
PTB;50930;3044368000;100000;5970002000
FUESSV30;131000;1665010000;181700;2298448800
NCT;23010;1628700000;80000;5622550000
GVR;114530;2671810000;177910;4137831500
DRC;147850;3261302500;217560;4781273000
VGC;5070;129580000;76950;1966260000
VIC;340250;36277474000;420650;44819748000
GAS;9400;805163000;99310;8501326000
VND;16900;387170000;106880;2452470000
VPI;0;0;100000;3315000000
PPC;7470;181191500;115680;2799670500
HT1;90320;1509007000;199930;3316371000
DXG;246210;3714480000;387270;5867430000
TCM;380;18514000;141690;6923528000
HQC;70;120000;147960;252060000
E1VFVN30;511160;8780963100;673940;11575338000
VNM;747080;83256279500;910730;1,01E+11
BSI;0;0;180160;2006120000
TDM;28210;762566000;210000;5634671000
LDG;950;7132000;202790;1518374700
PLX;30590;1642403000;233660;12540071000
KDH;505220;14177692000;717660;20138912500
STB;537950;8934356000;785920;12970965500
HCM;19670;560670000;338710;9627390000
NT2;49730;1179870000;466080;11055040000
HSG;43400;910420000;480060;10045300000
DPM;6700;120600000;478210;8625160000
NVL;217570;14500213000;691470;46042227000
PET;35420;605430000;520420;8736510000
VHC;260;12001000;499970;23091541000
FRT;93950;2614990500;691050;19277265500
HDB;833520;18639870500;1491120;33352167000
VRE;1504940;45665950500;2607740;78512903500
SSI;156550;3954414500;1701660;43347528500
POW;207560;2427762000;1857220;21698166500
LCG;1610;21051000;1667340;21516064500
GEX;188450;4007181000;1888080;40225623000
HPG;3093400;1,20E+11;5258510;2,04E+11
PAN;54880;1339516000;3740675;92768740000
